i want to leave you with one last thought .	最後我想留給你們一個想法 。
the social result is that today's zipcar has 100 , 000 members driving 3 , 000 cars parked in 3 , 000 parking spaces .	社會結果是 , 現今的zipcar有十萬名成員在三萬個停車場開車 。
now , i invented my own form of the zoetrope , which removes the drum and replaces the slits with a video camera .	現在 , 我發明了我自己的zoetrope形式 , 把鼓移除 , 用攝影機取代貧民窟 。
and you see them blown up into different shapes , and then you can press your finger on them to see that they're a little bit malleable as they are .	你可以看到它們爆炸成不同的形狀 , 然後你就可以按你的手指 , 看到它們的形狀有點可塑 。
so there you have it the story of the mole , avogadro , basketballs , and how to buy salami at the grocery store .	所以你有這個故事 , 關於分子、宣傳者、籃球、以及如何在雜貨店購買薩拉米 。
physics homework requires taking breaks , and wikipedia was relatively new , so i took a lot of breaks there .	物理工作需要休息 , 維基百科相對是新的 , 所以我做了很多突破 。
anybody who has an internet connection and the will to learn can access these great courses from excellent universities and get a credential at the end of it .	任何有網路連結的人 , 學習這些偉大的課程 , 都能從優秀大學取得信用 。
i shared my nursery with other embryos and juveniles , from clams and crabs to sea urchins and anemones .	我和其他胚胎和青少年分享我的護士 , 從蚌、螃蟹到海膽和敵人 。
so my first message for you is that domestic violence happens to everyone all races , all religions , all income and education levels .	我的第一個訊息是家庭暴力發生在所有種族、宗教、收入和教育水平上 。
he thanks you profusely , and decides to celebrate your victory with a cup of tea from his latest contraption . . .	他很謝謝你 , 並決定要慶祝你的勝利 , 用他最新的避孕方式慶祝你的勝利......
it's really like an easy street for bacteria , with the occasional interruption of the unintended forced rush to the exit .	就像是細菌的簡單街道 , 偶爾會干擾未預期的迫切衝向出口 。
i'm extremely excited to be given the opportunity to come and speak to you today about what i consider to be the biggest stunt on earth .	我很興奮能來和你們談談今天我認為是地球上最大的特技
this response has evolved from the physiological mechanism designed to make sure we can survive in a crisis .	這種反應從生理機制進化 , 來確保我們能在危機中生存 。
i'm a journalist , so i like to look for the untold stories , the lives that quietly play out under the scream of headlines .	我是記者 , 所以我想要尋找未經講述的故事 , 在頭條的尖叫下靜靜地玩出來的人生 。
the time to speak up in support of all of those who peacefully challenge fundamentalism and terrorism in their own communities is now .	該是要支持所有和平挑戰基本主義和恐怖主義的人 , 該是時候支持他們自己的社區 。
but regardless of when you acquire additional languages , being multilingual gives your brain some remarkable advantages .	但不管你有額外的語言 , 多語給你的大腦一些很了不起的優勢 。
or if you're a paraplegic i've visited the folks at berkeley bionics they've developed elegs .	或者 , 如果你是遊行病患 , 我拜訪了柏克萊仿生學博士 , 他們已經開發了老鼠 。
we're very lucky in ireland , we have plenty of basking sharks and plenty of opportunities to study them .	我們很幸運 , 在愛爾蘭 , 我們有很多銀行鯊魚和許多機會去研究牠們 。
buzz aldrin quickly realized his mistake— he’d inadvertently flipped the rendezvous radar switch .	buzaldrin很快就意識到他的錯誤 , 他無意間翻轉了反思性雷達開關 。
as it turns out , computers are rapidly getting better at image recognition thanks to machine learning algorithms , such as neural networks .	結果發現 , 電腦在圖像辨識上越來越好 , 感謝機器學習演算法 , 比如神經網路 。
imagine your face and your name above everything you've put into that box , and you're going to realize you trust google more than any entity in your history .	想像一下 , 你的臉和名字 , 超過你所投入的所有東西 , 你將會意識到你相信google , 比你歷史上任何身份還要多 。
ask yourselves this: how can 50 percent of the american population be financially illiterate in a nation driven by financial prosperity ?	問問自己:美國人有50%的財務上是如何在經濟上被財務繁榮所驅使的 ?
it was striking to me because it featured a young black girl , probably around 12 years old , looking studiously at some physics equations .	令我驚訝的是 , 它的特徵是一位年輕黑人女孩 , 大概12歲左右 , 仔細看一些物理方程式 。
one mango , two mangoes , three mangoes , 10 , 000 mangoes , 100 , 000 mangoes it's still more mangoes you can eat before they rot .	一個曼哥、兩個曼哥斯、三個曼哥斯、一萬個曼哥斯、十萬個曼哥斯──還有更多的曼哥斯──在腐敗之前 , 你還可以吃到更多的馬哥斯 。
and it's been repeated in all kinds of walks of life since then , and it proves the same thing over again , that the people around you matter , and environment is everything .	從那時起 , 它就被重覆在各種行走中 , 它再次證明了你身邊的人也是重要的 , 環境就是一切 。
at the end of the day , perhaps people won't feel the need to buy and use a gun when they all equally feel safe , healthy , respected and cared for .	到頭來 , 或許人們不需要買、用槍 , 當他們都覺得安全、健康、尊重、關心時 , 會用槍 。
i had been tremendously invigorated by the knowledge and creativity that i found in that country , which had 60 percent landlessness but amazing creativity .	我被這個國家所發現的知識和創意所吸引 , 全國有60%沒有土地 , 卻很了不起的創意 。
and why is it that we keep hearing phrases like , " life's too short for farmed fish , " or , " wildcaught , of course ! "	為什麼我們不斷聽到像這樣的詞: 「 養殖魚太短了 」 或 「 野生捕撈 ! 」
as for convictions , out of an estimated 5 , 700 convictions in 2013 , fewer than 500 were for labor trafficking .	如同說服 , 在2013年 , 估計有5700個定罪 , 不到500個是勞動人口販賣 。
and i think one of the greatest global examples we have of someone who didn't no one gave her power is the 16yearold girl called greta thunberg .	我認為我們最偉大的全球例子之一 , 是沒有人給她權力的人 , 是十六歲的女孩 , 叫做 「 格蕾塔·桑伯格 」 。
if a mach 20 glider takes 11 minutes and 20 seconds to get from new york to long beach , a hummingbird would take , well , days .	如果一場20位滑翔員花了11分鐘20秒的時間從紐約到長灘 , 蜂鳥會花費數天的時間 。
they want to learn what stuff costs , find out how to argue a bill , help us solve this problem that's hurting them and their friends and families .	他們想要學習什麼東西的成本 , 找出如何爭論法案 , 協助我們解決這個問題 , 來傷害他們、朋友和家庭 。
in a way , that is the story of the settling of the americas , the supposedly inexhaustible frontier to which europeans escaped .	在某種程度上 , 這是美國定居的故事 , 應該是歐洲人逃離的不可思議的前景 。
one of my favorites was this painting i did of florida after the 2000 election that has the election results rolling around in the water .	我最喜歡的一幅畫是在2000年選舉後 , 我畫了佛羅里達 , 選舉結果在水中滾動 。
scientist use insects to make fundamental discoveries about everything from the structure of our nervous systems to how our genes and dna work .	科學家用昆蟲做基礎的發現 , 從神經系統的結構 , 到我們的基因和dna如何運作 。
so , you know , if you want to become more compassionate , you visit sick people in the hospital , and you will become more compassionate .	所以 , 如果你想要變得更有同情心 , 你會去醫院裡的病患 , 你會變得更有同情心 。
and turned up the other way , the people who are retirement age goes up very , very fast , as the baby boomers get to retirement age .	另一方面 , 退休年齡的人非常快速地上升 , 隨著嬰兒潮世代退休 。
if we slow the disease , we may have more of a benefit on patient survival , patient outcome , how they feel , than if we shrink the disease .	如果我們緩慢疾病 , 對病人的存活、病人的結果 , 可能有更多的好處 , 比我們縮小疾病還多 。
and each time i tried to read those books called " the feminist classics , " i'd get bored , and i really struggled to finish them .	每次我嘗試閱讀那些書名為 「 女權主義者經典 」 , 我會感到無聊 , 我真的很掙扎要完成 。
and coming back to the car , i always used to say that the car is like your motherinlaw: you have to have good relationship with her , but she cannot command your life .	回到車上 , 我常常說汽車就像你的母婆一樣 , 你必須和她有良好的關係 , 但她不能指揮你的生活 。
so it creates , in essence , an artificial cavity that is right next to both the bone but also this really rich layer of stem cells .	所以 , 在本質上 , 它創造出人造的洞穴 , 位於骨頭旁邊 , 同時也是非常豐富的幹細胞 。
if a woman has to get ready for business meeting , she has to worry about looking too feminine and what it says and whether or not she will be taken seriously .	如果一個女人要準備好要滿足商業會議 , 她得要擔心看太女性化 , 以及她說了什麼 , 以及她是否會認真看待 。
it's just like this whole experience is just , like , really amazing , and i'd like to capture that for , like , instagram and my tumblr .	就像這整個經驗 , 真的很了不起 , 我想要為instagram和我的兄弟來捕捉它 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人從選項中逃走 , 根據他們所擁有的傳統方法 , 他們就像是現代的拉薩魯斯案例 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為我們必須加上多少時間才能彌補對了解你的答案的抑制效應 ?
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	我不知道robertwright , 我覺得如果有任何人需要給抗憂鬱劑 , 那可能就是他 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	只需要一個寬闊的櫃子、後室或火災逃離 , 丹尼的手掌牛仔褲已經消失了 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道你們當中有些人在想 , 全球資本市場 , 正面的社會改變 , 通常不是同一句話 , 或甚至是同一句話 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	選擇你的家人是有意識地選擇誰、你想要什麼 , 而不是只是讓家人有用 , 或是殺掉任何偶爾會選擇你的人 。
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收到一封電子郵件 , 從隨機的房子裡隨機收到一封電子郵件 , 上面有一條主題: 「 很棒的工作 ! 」 的發表點 。
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	他們的一小部分選擇了一條非常友善的路線 , 就是他們盡可能殺害許多人 。
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	外面有很多的花園會對分析他們的生產有興趣如果他們有金融獎勵的話
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試著想像四十、五十部電影被包裹、分佈、每週在拉哥斯、奈及利亞、西非的街道上 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	相互連結的高度對於穩定性來說是不好的 , 因為壓力可以透過像流行病一樣的系統傳播 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	這是數百種方式之一 , 設計出這種字型 , 看起來很完美 , 即使數學上沒有 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我不能為克里斯托弗的旅程申請信用 , 但我肯定是要讓他走上路的一部分 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 查維茲總統死了 , 我得要思考如何畫畫作 , 作為 「 艾倫普世 」 。
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	只有我們不與彼此共存 ; 我們瘋狂的自我與彼此共存 , 並持續傳播失調的流行 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	所以我們有一些好點子:我們用舊的汽車風板 , 把紙放在後面 , 創造出白板的第一個替代方案 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	就像許多非洲和啟蒙歐洲的關係一樣 , 它涉及到適當的、移民和控制大陸的關係 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	這也暗示 , 年輕的老鼠斑馬不僅有東西 , 在年輕的人類電漿裡 , 有能力幫助老鼠的大腦 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	現在有一場非常震撼的辯論在校園裡進行 , 爭論他們是否應該有榮譽的代碼 , 如果這樣 , 它應該是什麼樣子 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定不再需要鴉片類動物 , 他不再需要mdma , 他不再需要研究 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有慾望 , 也許對一個餅乾來說 , 也許我們不想在早上11點談論的 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	從托米•萊伯羅、他的樂團和他的朋友 , 在布宜諾斯空氣、阿根廷 , 到全世界許多其他地方和音樂家 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想告訴各位 , 超過一百多個國家 , 有兩萬名出色的年輕人 , 最後在古巴 , 並在他們的社區中改變健康 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但如果每個人是記者 , 沒有人是 , 不同的來源可能不同 , 不僅是意見 , 還包括事實本身 。
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	最近七年級畢業生說: 「 我可以身為科學家 , 因為我很享受這個遊戲 。 」
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我的神經學家辦公室走了兩英里 , 走到我的房子 , 我的雙腳在這個奇怪的狀態下 , 幾乎是電疼痛 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	2012年 , 我們進入了天才創新中心的競爭 , 目標是建立對的環境來創造知識 。
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	所以 , 飛行員的駕駛員 , 演員 , 可以藉由觀察藍色led燈所呈現出的氣味 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 回到土地大規模的非洲 , 大到你能適合美國、中國、整個歐洲 , 到非洲 , 仍然有空間 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人都可以偷我的粉紅色數字 , 拿走我的硬金錢 , 但沒有人可以偷我的拇指 。 」
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	今天我為你們講述這個旅程的故事 , 同時 , 科學可以像翻譯一樣強大 , 如同它能發明一樣 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都是因為電腦而成為可能 , 因此 , 由於網路 , 當某件事出了問題時 , 網路可以讓所有這些東西變得不可能 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	第二件事是 , 我們從學術領域聽到其他人說: 「 嗯 , 人們在報告這個 , 但你要如何呈現它 ?
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	在這股力量上建造 , 他們吸引了投資 , 開始處理 , 能夠出口更高價值的產品 , 例如從卡薩瓦的澱粉 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到一些點 , 然後我注意到重血流 , 事實上我們有早期的階段被誤述 。
and fibers with thicker layers of myelin can conduct signals 100 times faster or more than those with thinner ones .	更厚的髓鞘層纖維可以傳遞信號100倍或超過那些有薄薄的信號的人 。
" if i had to fuck an older woman , oh my god , i would fuck the shit out of ashley judd , that bitch is hot af .	「 如果我要把一個老女人 , 喔 , 我的天啊 , 我會從阿什萊·賈德的那邊脫掉 , 那個小東西很熱 。
but too much cortisol can have negative impacts , like reducing the immune system’s ability to regenerate bone marrow and lymph nodes .	但太多皮質醇可能會有負面的影響 , 比如減少免疫系統再生骨髓和淋巴結的能力 。
there are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work .	全世界有數百、數百、數百位建築師、設計師、發明家 , 參與人道主義工作 。
neither the wisdom from practicing monks before us , nor the supposedly wise characters in these stories can resolve them for you .	在我們之前 , 練習僧侶的智慧 , 也不是這些故事中的智慧角色 , 也不能為你解決 。
we'd had 10 , 000 years of extremely knowledgeable pastoralists bunching and moving their animals , but they had created the great manmade deserts of the world .	我們已經有一萬年了極具知識的過去主義者在遊行並移動他們的動物 , 但他們創造了世界上偉大的人造沙漠 。
one week after we began composting our fifth donor body , the temperature inside that mound of wood chips reached 158 degrees fahrenheit .	一週後 , 我們開始組成第五個捐贈者的體溫 , 在那一堆木製晶片內部的溫度達到華氏158度 。
and this acoustical nuisance and visual nuisance basically exposed the discomfort of the work to this encompassing nature of the retrospective .	這種聲學的細微和視覺的細微基本上暴露了工作的不舒服感 , 對於這個回顧的本質 。
but designers , innovators and entrepreneurs , it's our job to not just notice those things , but to go one step further and try to fix them .	但設計師、創新家和企業家 , 我們的工作不只是注意到這些東西 , 還要更進一步嘗試解決它們 。
as a species , as humans , we like to say penguins are really cute , therefore , leopard seals eat them , so leopard seals are ugly and bad .	身為人類 , 我們喜歡說企鵝真的很可愛 , 因此 , 豹斑海豹吃了牠們 , 所以豹斑海豹是醜陋又壞的 。
if you think of it like a trumpet , we've got the mouthpiece that's the vocal folds and then the horn section is the throat .	如果你把它想成是帶子 , 我們有口器 , 那是聲帶摺疊 , 接著是喉嚨 。
could muhammad have so radically changed his world without such faith , without the refusal to cede to the arrogance of closedminded certainty ?	穆罕默德是否能徹底改變他的世界 , 沒有如此信仰 , 沒有拒絕接受關閉肯定的傲慢嗎 ?
and then they got sued by big tobacco , who claimed that collecting information with pencils and clipboards is neither precise nor provable .	接著 , 他們被大菸草的成功 , 他們宣稱用鉛筆和板塊收集資訊也沒有任何進展 。
hospitalacquired infections are now killing more people every year in the united states than die from aids or cancer or car accidents combined about 100 , 000 .	醫院的感染現在每年死亡人數比愛滋病、癌症或車禍的死亡人數還要多 。
and the dams they built in the rivers provided habitats for otters and muskrats and ducks and fish and reptiles and amphibians .	他們在河裡建造的水壩 , 提供了獵人、穆斯克拉、鴨子、魚類、爬蟲類和兩棲類的棲息地 。
well — — i am the grandson of immigrants from japan who went to america , boldly going to a strange new world , seeking new opportunities .	嗯......我是日本移民的孫子 , 大膽地到一個奇怪的新世界 , 尋求新的機會 。
well , within the next 15 years , we could start seeing real spectroscopic information from promising nearby planets that will reveal just how lifefriendly they might be .	在接下來的15年內 , 我們可以開始看到真正的光譜學信息 , 透過在附近的行星承諾 , 來揭示它們可能有多友善 。
and the pollock fishery is the largest fishery in the nation , both in terms of value and volume about 3 . 1 billion pounds of fish caught every year .	北極漁業是全國最大的漁業 , 價值觀和大量的魚類 , 每年捕捉到大約30億磅的魚類 。
choosing to be a librarian and choosing to be at mcpherson was me letting go of that feeling of helplessness and finding ways to be supportive to others .	選擇成為圖書館員 , 並選擇在麥克弗遜的我 , 就是放下那種無助感 , 找到能支持他人的方式 。
and as a consequence , his genitals were masculinized , his brain was subject to the more typical masculine component of hormones .	結果是 , 他的生殖器被強化了 , 他的大腦對較典型的雄性激素組成比較多 。
some extraordinary things about sneakers and data and nike and how they're all related , possibly , to the future of all online commerce .	關於球鞋、數據、nike的一些非凡的事情 , 以及他們如何在網路商業的未來 。
it started out in the '80s , but at the beginning it was machines carving out of a foam block a model that was very , very fragile , and could not have any real use .	它始於80年代 , 但在一開始 , 它是從泡沫封鎖中儲存出來的機器 , 是一個非常脆弱的模型 , 且無法真正使用 。
and what we're looking for is the tiny dimming of light that is caused by a planet passing in front of one of these stars and blocking some of that starlight from getting to us .	我們正在尋找光線的微小方向 , 是由一個行星在恆星前經過的行星 , 阻擋一些恆星的光線 。
it's important that we build this platform , that we have the president , kikwete , and others of our leaders who are saying , " look , we must do something different . "	很重要的是 , 我們建立了這個平台 , 我們有總統 , kikwete , 還有其他領導人在說: 「 看 , 我們必須做些不同的事情 。 」
we use this in all sorts of weather conditions , very hot and very cold climates , very strong winds . they're very sturdy vehicles .	我們在各種天氣條件下使用這種方法 , 非常熱、非常冷的氣候 , 非常強的風 。 它們非常堅固 。
however , by comparing data that ties together both density and diversity from what we hear , i'm able to arrive at much more precise fitness outcomes .	然而 , 相較於密度和多樣性的數據 , 我能夠得到更精確的體能結果 。
in the first types of experiments , we had caterpillars , and gave them a choice: medicinal milkweed versus nonmedicinal milkweed .	在第一種實驗中 , 我們有毛蟲 , 給他們一個選擇:醫學乳草和非醫學乳草 。
i want to talk about rachel corrie who was in her teens when she stood in front of an israeli tank to say , " end the occupation . "	我想談談拉chelcrie , 她十幾歲時 , 她站在以色列坦克前面 , 說: 「 終結職業 。 」
over a lifetime of stressful experiences , this one biological change could be the difference between a stressinduced heart attack at age 50 and living well into your 90s .	超過一輩子的壓力經驗 , 這種生物變化可能會在五十歲時產生壓力的心臟病變差異 , 活到九十歲 。
globally , most new hiv infections occur between heterosexual partners , and here in the states , women , especially women of color , are at an increased risk .	全球 , 大部分的新愛滋病毒感染發生在異性戀伴侶之間 , 在美國 , 女性 , 特別是有色人種的女性 , 都有更高的風險 。
so if you plan for your death , then your survivors will know how to experience a healthy bereavement without fear or guilt of having failed to honor your legacy .	所以 , 如果你計劃你的死亡 , 那麼你的倖存者就會知道如何體驗健康的勝利 , 不論恐懼或罪惡 , 都無法尊重你的遺產 。
my bridge coach , sharon osberg , says there are more pictures of the back of her head than anyone else's in the world . sorry , sharon . here you go .	我的橋教練 , 沙隆奧伯格說她後面的照片比世界上任何人都多 。 抱歉 , 沙隆 。 你去了 。
we also have a second oxygen cylinder , solely as a backup ; if there's a problem with our first oxygen supply , we can continue to breathe .	我們還有第二個氧循環器 , 單單是回收器 ; 如果第一個氧氣供應有問題 , 我們就能繼續呼吸 。
when we ran the numbers , we saw that these communities , among the poorest on earth , had found a way to double their money in a matter of months , by fishing less .	當我們進行數字時 , 我們發現 , 在地球上最貧窮的社區中 , 在短短幾個月內 , 這些社區中 , 已經找到了兩倍的錢的方式 , 透過捕魚減少了兩倍 。
today , you are more likely to die violently if you live in a middleincome democracy with high levels of income inequality and serious political polarization .	今天 , 如果你生活在中產收入的民主中產階級 , 你更有可能死於暴力 。
and believe me , they know when i have no idea of the answer , so in those instances , i say to them , " that's a great question . let me research that and get back to you . "	相信我 , 他們知道當我不知道答案時 , 所以 , 在這些例子中 , 我對他們說: 「 這是個很好的問題 。 讓我來研究 , 回到你身邊 。 」
now obviously , every time i bring this up , people even , you know , here at the conference , say , " are you serious ? thirty stories ? how's that going to happen ? "	很顯然 , 每次我拿起這個 , 大家甚至在會議上 , 問: 「 你認真嗎 ? 三十個故事 ? 那怎麼會發生 ? 」
so , when you think of the event as causing the muffin to go somewhere where you're doing something to the muffin you say , " give the muffin to the mouse . "	所以 , 當你把這場活動想成是造成泥巴到某個地方 , 到某個地方 , 你就會說: 「 給老鼠一杯咖啡 。 」
in doing so , we found over 600 species of bugs that live in usa homes , everything from spiders and cockroaches to tiny mites that cling to feathers .	這麼做時 , 我們發現超過600種住在美國的蟲群 , 從蜘蛛和蟑螂 , 到小型的蟎 , 會連到羽毛 。
she’d rejected her catholic upbringing and marital expectations to study at university , and write memoirs , fiction and philosophy .	她拒絕她的天主教養和婚姻期望 , 去上大學研究 , 並寫回憶錄、小說、哲學 。
it allows me to work with drones , with 3d printers and smart glasses , and not just those you can buy in the shop but also prototypes .	它讓我可以和無人機合作 , 用3d列印機和智慧眼鏡 , 不僅是你在店裡買到的 , 也能用原型機 。
if guys are killing themselves from this disease and we could study it to maybe prevent this from happening in the future , sometimes you've just got to suck it up and do something that's very hard . "	如果這些人殺了自己 , 我們就可以研究 , 也許可以預防未來發生這種事 , 有時候你只需要吸引它 , 做一些非常困難的事 。 」
mothers have gotten the message and the vast majority of mothers intend to breastfeed , but many do not reach their breastfeeding goals .	母親們收到訊息 , 大部分的媽媽都想餵母乳 , 但許多媽媽沒有到母乳餵養目標 。
but eventually your little girl gets older and she's able to climb out of the crib , but you tell her , " don't climb out of the crib . ok ? "	但最終 , 你的小女孩長大了 , 她能夠爬出牢房 , 但你告訴她: 「 不要爬出牢房 。 好嗎 ? 」
in the 19th century , long after newton died , scientists did a series of experiments that clearly showed that light can't be made up of tiny , atomlike particles .	在19世紀 , 牛頓死後不久 , 科學家做了一系列實驗 , 顯然顯示光無法由微小的原子粒子組成 。
and our military get quite unhappy with having to stand guard on pipelines in faroffistan when what they actually signed up for was to protect american citizens .	我們的軍隊很不開心 , 必須要標準在遙遠的管道上 , 當他們簽署要保護美國公民時 , 必須要很不開心 。
those endocannabinoids travel backward to influence the sending neuron— essentially giving it feedback from the receiving neuron .	這些內分泌素會向後傳送神經元 , 基本上 , 會從接收神經元得到回饋 。
this leaves little in the way of market incentives for manufacturers to develop vaccines , unless there are large numbers of people who are at risk in wealthy countries .	這會留給生產商的市場動機很少 , 除非在富裕國家有很大的人口有風險 。
fermi's reasoning , if i may paraphrase badly , is that the universe is so vast that it stands to reason , there should be other intelligent life out there .	fermi的推理 , 如果我說不錯的話 , 宇宙是如此廣泛地存在於理智之中 , 應該有其他智慧生命存在 。
democracy is a creative process , and protest has always been the vehicle for expanding our political imaginations beyond what we are told is possible .	民主是一個有創意的過程 , 抗議一直是擴張我們的政治想像力的車輛 , 遠超出我們所說的可能 。
after sleeping in the mud at woodstock , i went off to mit to go to college , where to make money , i worked on the multics project .	在伍德斯托克的泥巴中睡覺後 , 我去麻省理工學院去上大學 , 在那裡賺錢 , 我研究了許多項目 。
and what if i told you that one of the best ways to actually overcome this is to have courageous conversations with difficult people , people who do not see the world the same way that you see the world ?	如果我告訴你們 , 真正克服的最好方法之一就是和困難人進行勇敢的對話 , 那些看不見世界的人 , 會如何 ?
the difference between coffee at 60 and coffee at 78 is a difference between coffee that makes you wince , and coffee that makes you deliriously happy .	七十八歲咖啡和咖啡的差別在於咖啡會讓你贏得的咖啡 , 咖啡會讓你非常快樂 。
on the other end of the spectrum , some were so sick they had to live in complete darkness , unable to tolerate the sound of a human voice or the touch of a loved one .	在另一個光譜的另一端 , 有些人很生病 , 他們得要完全黑暗 , 無法容忍人類聲音的聲音 , 或被愛的觸碰 。
but in rwanda , in one country , they've got a policy that a woman can't come for care unless she brings the father of the baby with her that's the rule .	但在盧安達 , 在一個國家 , 有一項政策 , 除非她帶著孩子的父親去照顧她 , 除非她帶著她那是規則 。
behind every sound , sight , touch , taste and smell is a corresponding set of cells that receive this information and interpret it for us .	在每個聲音背後 , 視覺、觸覺、味覺、嗅覺 , 都是對應的一組細胞 , 收到這些資訊 , 並為我們詮釋它 。
but i'm glad i did , because by that time , you start developing a crocodile skin , especially when you're a woman in the lab doing different things .	但我很高興 , 因為那次 , 你開始開發鱷魚皮 , 特別是當你是實驗室中的女性 , 做不同的事時 。
this , of course , is not true for the students who graduate from the top institutions , but for many others , they do not get the value for their time and their effort .	當然 , 對那些從上層機構畢業的學生來說 , 這不是真的 , 但對許多其他的學生來說 , 他們沒有得到價值 。
and i've been having them , over 200 dirty jobs , i have them all the time , but that one that one drilled something home in a way that i just wasn't prepared for .	我一直在做這些工作 , 有超過200個骯髒的工作 , 我一直都有他們 , 但那一個工作 , 用我剛剛沒準備好要回家的方式鑽回家 。
i was really fortunate to have president obama visit my lab this year on his visit to mit , and i really wanted to give him a periodic table .	今年我很幸運有歐巴馬總統參觀我的實驗室去麻省理工學院 , 我真的很想給他一張週期表 。
so to us , it feels like we just look at someone's face , and we just read the emotion that's there in their facial expressions the way that we would read words on a page .	所以對我們來說 , 感覺就像我們只是看著某人的臉 , 我們只是在閱讀他們臉部表情的情緒 , 就像我們在頁面上讀字詞的方式 。
davinia's impact started a few years ago when she reached out to all of her friends on facebook , and asked them to donate their pennies so she could fund girls' education .	幾年前 , 戴維妮亞的影響開始了 , 她和她所有的朋友在臉書上 , 請他們捐錢給他們的青少年 , 讓她可以資助女孩的教育 。
they sifted all the mountains of data that they had collected to try to work out what allowed the children who'd had a difficult start in life to go on and do well at school nevertheless .	他們坐了所有他們收集到的資料 , 試圖找出那些人生中很難開始的孩子 , 儘管在學校表現得很好 。
yet we still allow our mind to cycle through one greatest hit after another , like we were being held hostage by our own passiveaggressive spotify playlist .	然而 , 我們仍然允許腦袋循環 , 循環到彼此最大的撞擊 , 就像我們被動化的自動化玩家的主持人一樣 。
that ambition that had allowed him to laboriously educate himself by himself , to go through that string of political failures and the darkest days of the war .	這樣的野心讓他自己被他自己教育 , 去經歷那一串政治失敗 , 以及戰爭最黑暗的日子 。
so i took my talk , and i reorganized it into the fourway test , and then i gave it to this group of conservative businesspeople in west texas .	所以我把我的演說重新整理成四路測試 , 然後我給了一群保守生意人士在德州西部 。
i once read that a poem learnt by heart is what you have left , what can't be lost , even if your house burns down and you've lost all your possessions .	我曾經讀過一首由心所學習的詩 , 就是你剩下的 , 即使你的房子燃燒了 , 你也失去了你所有的姿勢 。
people leave missed calls all the time: if you're running late for a meeting and you just want to let them know that you're on the way , you leave them a missed call .	人們總是會留下電話:如果你遲到會議 , 你只想讓他們知道你在路上 , 你就把電話留給他們 。
