i want to leave you with one last thought .	最後我想留給各位一個想法 。
you know , the faculty there didn't want us to memorize information and repeat back to them as i was used to back in ghana .	你知道 , 那些教職人員不希望我們記住資訊 , 並重複到我在迦納的習慣 。
we are so proud that some of our former patients are part of our team a team , thanks to added close interaction with patients that work with us .	我們很驕傲 , 有些前病人是我們團隊的一部分 , 感謝和我們合作的病人有親密的互動 。
no , in the global vote , you're only considering one aspect of it , which is what are those leaders going to do for the rest of us ?	不 , 在全球投票中 , 你只會考慮其中一個面向 , 那些領導者會為我們其他人做什麼 ?
i would keep going further and further , and as i kept going , i realized that all the fields of science are interconnected .	我更進一步地繼續下去 , 當我繼續前進時 , 我意識到 , 所有的科學領域都被連結在一起 。
and my relationship to especially humanmade objects which someone else said they work like this , well , i can say they work a different way , a little bit .	我和人造物品的關係特別是別人說他們的工作方式 , 嗯 , 我可以說他們的工作方式不同 , 有點不同 。
in fact , not only is it very difficult to tell what your needs are , but even the people close to you often struggle to understand how they can support you .	事實上 , 不僅很難知道你的需求是什麼 , 也很難了解他們如何支持你的人 。
this is our favorite vitamin sitting next to our favorite drug , and morphine is one of the most important stories in medical history .	這是我們最喜歡的維生素維生素 , 在我們最喜歡的藥物旁邊 , 圖形是醫學史上最重要的故事之一 。
the novel is very good at describing how jealousy trains us to look with intensity but not accuracy .	小說很擅長描述嫉妒如何訓練我們用強度看待 , 但不準確 。
it's a distinction perhaps we might make between two nobel laureates , richard feynman and john nash .	或許我們在兩位諾貝爾獎得主、理查費因曼和約翰納許之間可能有區別 。
but after i graduated from college and got a graduate degree , i found myself moving from one less ideal job to another .	但在大學畢業後 , 我發現自己從一個比較不理想的工作搬到另一個 。
this one is located along the tonga volcanic arc , 1 , 100 meters below sea level in the pacific ocean .	這個位置在太平洋底下1 , 100公尺的地方 。
i never got that . i never got that , because anyone knows if you farm , you don't plant crops in july and august .	我從來沒有得到這點 , 因為任何人知道你是否農場 , 你不會在七月和八月種作物 。
so i want to try and convince you in about 15 minutes that that's a ridiculous and ludicrous thing to do .	所以 , 我想在15分鐘內說服各位這是個荒謬又荒謬的事 。
so you really see how this kind of crowdsourced imagery is integrating , in a very deep way , into the map itself .	所以你可以看到這種群眾外包的圖像是如何整合的 , 以非常深的角度整合到地圖本身 。
all those things stemmed and started from one place , and for me they stemmed and started with my family in west virginia .	所有這些東西都被幹掉了 , 從一個地方開始 , 對我來說 , 他們幹了 , 從西維吉尼亞的家人開始 。
not just in britain and america , but in france and in hungary and brazil and myanmar and new zealand .	不僅是在英國和美國 , 在法國、匈牙利、巴西、緬甸、紐西蘭 。
so since the paris agreement was signed , climate graphs keep racing to the top , smashing records every year .	所以 , 自從巴黎協議簽署以來 , 氣候圖表每年持續在上方 , 爆炸紀錄 。
well , we take that step by going to something called the oculus rift , which i'm sure many of you are also familiar with .	嗯 , 我們走到所謂的 「 oculusrift 」 , 我相信你們當中很多人也很熟悉 。
in option one , if the hero weighs 200 pounds all the time , then he would be bones and flesh at normal size .	第一 , 如果英雄總是重200磅 , 那他會是正常大小的骨頭和肉 。
what species of primate do you think is even more divergent from the wild primates than the captive primates ?	你認為 , 哪種類的靈長類動物比被捕的靈長類還多 ?
maybe realizing that the number is just eight percent might help cool some of the superheated rhetoric that we see around the immigration issue .	也許意識到 , 數字只有8%會協助冷卻我們在移民議題周圍所看到的超級熱的言語 。
as of next week , it will soon be available , there will be this little bloodpressure meter connected to an iphone or something or other .	下週 , 很快就會有這種微小的血壓跟iphone或其他東西有關 。
it is much better to commit to as much as you can follow through than to commit to more soundgoodinthemoment and then let them down .	儘管你能追隨的程度 , 承諾要承諾要做更多聲音合成 , 然後讓他們失望 。
and i hope with every ounce of my body that no one heard not my sister , not my girlfriend , and certainly not my niece .	我希望我的身體裡的每一盎然 , 沒有人聽過我的姐妹 , 而不是我的女友 , 也絕對不是我的姪女 。
i thought i was going to study the social behavior of galapagos penguins , but you already know penguins are rare .	我以為我要研究加拉帕戈斯企鵝的社會行為 , 但你們已經知道企鵝很罕見 。
this telescope is going to have mirrors that are 8 . 4 meters in diameter each of the mirrors .	這個望遠鏡將有8.4米直徑的鏡子 。
and together with this new type of interfaces , we can use these technologies and apply them to safer cars for sighted people .	用這種新型的介面 , 我們可以使用這些技術 , 並將它們應用在更安全的車上 , 給有視力的人 。
and for that reason , i'm continuing to work on this science fair project from 2012 to bring it from the laboratory into the real world .	基於這個理由 , 我持續研究這項科學公平計畫 , 從2012年到將它從實驗室帶到真實世界 。
so we have a sample of honey and we look at all the plant dna , and we find out , " i'm sumac ! "	所以 , 我們有一個蜂蜜樣本 , 我們看著所有的植物dna , 我們發現: 「 我很高興 ! 」
a victim or eyewitness identifies a suspected perpetrator through law enforcement's use of images .	受害者或目擊證人 , 透過執法機構使用影像來判斷犯罪者 。
you have to be a better husband than i was , because that's how you make progress . " and now he began to make sense .	你必須比我好丈夫 , 因為那就是你如何進步 。 」 現在他開始合理 。
getting back to my premise , i used stamps , by the way , because you don't have to pay anybody for the rights .	順便說一下 , 我用蒸汽 , 因為你不需要為權利付錢 。
we think very highly of ourselves , and so we should ; we've put people on the moon , done all sorts of extraordinary things .	我們認為自己很高 , 所以我們應該把人放上月球 , 做各種非凡的事 。
we have rounded cape horn , and we have slalomed between the oil rigs of the gulf of mexico .	我們已經開了開普敦 , 我們在墨西哥灣的石油稻米中間切斷了 。
that's the beauty of using everyday materials ; it's very easy to customize using paper and fabric .	這是每天使用材料的美 , 用紙和織物非常容易客製化 。
from the moment that our ancestors , perhaps two and a half million years ago or so , began imitating , there was a new copying process .	從我們祖先的那一刻起 , 也許兩千五百萬年前 , 開始模仿 , 有一個新的複製過程 。
now , in this study , we found one factor that was associated with the cortical surface area across nearly the entire surface of the brain .	現在 , 在這個研究中 , 我們發現一個因子和整個大腦幾乎整個皮質表面區域有關 。
these hormones travel to most of the body’s cells , where they influence how quickly those cells use energy and how rapidly they work .	這些荷爾蒙旅行到身體大部份的細胞 , 它們會影響那些細胞使用能量和它們的運作速度有多快 。
and yet all the while , still , we continue in the same vein , the same vein that contradicts everything that we just admitted .	然而 , 儘管如此 , 我們仍然維持著同樣的靜脈 , 和我們剛承認的所有東西相反 。
by the early 20th century , the perfect balance of science and art had finally been struck with the emergence of medical illustrators .	到了20世紀初 , 科學和藝術的完美平衡終於被醫學插圖的出現了 。
i would spend hours looking at the connections , saying , " oh , the little kid up at the top has red hair ; so does that first generation up there . "	我會花幾個小時看這些連結 , 說: 「 喔 , 上面的小孩子也有紅頭髮 ; 上面的第一個世代也是 。 」
the petals track and the engine gets the concentrated sunlight , takes that heat and turns it into electricity .	花瓣追蹤和引擎得到集中陽光 , 把那熱轉換成電力 。
we will synthesize and test the top predictions and advance the most promising candidates into the clinic .	我們將合成並測試頂尖的預測 , 並進步到診所中最有希望的候選人 。
and also , my husband does a lot around the house , and would happily never see another romantic comedy as long as he lives .	此外 , 我丈夫在家附近做了很多事 , 幸福的是 , 只要他活著 , 就會看到另一個浪漫喜劇 。
it was men , women , young , old not just from military ; from different organizations , many of them detailed to us just from a handshake .	那是男人、女人、年輕、老人 , 不僅來自軍隊 ; 從不同的組織中 , 許多人只從握手到我們 。
and i know that sounds dramatic , because to me , standing up here years later , whole and healthy to me , it sounds dramatic .	我知道這聽起來很戲劇化 , 因為對我來說 , 幾年後 , 我站在這裡 , 整體健康 , 聽起來很戲劇化 。
they tend to be small , very attractive , but they hold onto their water at such great cost that they grow extremely slowly .	它們通常很小 , 非常吸引人 , 但它們的水費非常緩慢地成長 。
and like most people in my community , i had the misconception that depression was a sign of weakness , a character flaw .	就像我社區中的大多數人一樣 , 我誤解憂鬱症是弱點的象徵 , 一個角色的缺陷 。
flint's water infrastructure the complex network of underground pipes has been severely damaged .	弗林特的水基礎建設 , 地下管道的複雜網絡已經嚴重受損 。
however , a major problem has been: how do we isolate these biological nanoparticles in large quantities without damaging them ?	然而 , 主要的問題是:我們要如何把這些生物奈米粒子隔離在大量的情況下 , 不會傷害它們 ?
she told me and taught me that true beauty comes from within and that validation and self worth must also come from within .	她告訴我 , 教導我 , 真正的美是來自內在 , 而那驗證和自我價值也必須來自內在 。
his mom , sarah , bound them together in a book , and when josh got picked on at school , they would read the letters together .	他的母親莎菈 , 把他們連結在一本書中 , 當喬許在學校被挑選時 , 他們會一起閱讀信 。
so , madantusi seemed to show that language is not a barrier ; in fact they may be able to teach themselves the language if they really wanted to .	所以madantusi似乎證明語言不是障礙 , 事實上 , 他們可以教自己語言 , 如果他們真的想要的話 。
so when i think about our current education reform initiatives , i can't help asking: what are our students of color learning about themselves ?	所以當我想到目前的教育改革改革時 , 我不禁問:我們有色人種學生對自己學到什麼 ?
for the first time , i identified as somebody living with depression , and i felt good about it like i wasn't a bad person for it .	第一次 , 身為憂鬱症患者 , 我覺得自己不是個壞人 。
during one visit i observed , trina chatted with a young soontobe mom while she took her blood pressure .	在一次訪問中 , 我觀察到崔娜和一位年輕的媽媽聊天 , 她帶著她的血壓時 , 很快就會和一個年輕的媽聊天 。
it is like some invisible yeast that allows the whole dough to grow , that brings flavor to all aspects of life .	就像是一些看不見的酵母 , 讓整個麵團長大 , 把味道帶給所有生命的面向 。
to see that , let's turn the brain around and look on the inside surface on the bottom , and there it is , that's my face area .	為了了解這一點 , 讓我們把大腦轉過來 , 看看底部的表面 , 那就是我的臉部區域 。
his name was simon kuznets and the report that he delivered was called " national income , 19291932 . "	他的名字是simmonkuznt , 他發表的報告叫做 「 192992年的國家收入 」 。
so i kid you not the first question on the survey that he was sent to ask was: " how do you feel about being poor and black in america ? "	所以 , 我小時候你不會第一個被送去問的問題是: 「 你對身為貧窮和黑人有什麼感覺 ? 」
the next step is to make compliant toes , and try to add spines and claws and set it for dry adhesives .	下一步是製造複雜的腳趾 , 試圖加上脊椎和爪子 , 為乾燥黏著劑設置 。
every single time you did this , you experienced the same fundamental physics that i was watching in the operating room that day .	每次你這麼做時 , 你都會體驗到我那天在手術室裡的基本物理狀況 。
so we launched a facebook page first , and then a manifesto , and started to cover the streets in a very simple way .	所以我們首先發佈了facebook的頁面 , 然後發表了一份證據 , 開始以非常簡單的方式覆蓋街道 。
africa has had a mixed affair with organized religion , with both positive and negative consequences .	非洲和組織宗教有了混合的關係 , 帶來正面和負面的後果 。
each square follows the same pattern— painted pixels in the corners , and unaltered pixels in between .	每個平方都遵循相同的模式:在角落畫像素 , 中間沒有螺旋的像素 。
who would ever have thought you could have your own eeg at your home , tagged to a very nice alarm clock , by the way ?	誰會認為你家裡可以有自己的eg , 順便一提 , 標記到一個很棒的警報時鐘 ?
while he expressed his viewpoints eloquently , i remained thoroughly unconvinced .	當他表達他的觀點時 , 我仍然不確定 。
i have linear algebra , science , physics even , nowadays , chemistry and biology , as you've seen .	我有線性代數、科學、物理 , 甚至現在 , 如你們所見 , 化學和生物學 。
all of the world's defense budgets and military spending taken together total just under two trillion dollars per year .	世界上所有的防禦預算和軍事支出 , 只花不到每年兩兆美元 。
after that , i came to the netherlands where i'm now doing a ph . d . in theoretical immunology .	之後 , 我來到荷蘭 , 我現在正在做一個理論免疫學博士學位 。
i wanted it to be something that was not addressed to them or signed by me , something that caused them to wonder what on earth this thing was .	我希望它不被問到 , 或被我簽署 , 會讓他們想知道到底是怎麼回事 。
by 2005 , a decade later , at a time of political crisis , economic crisis , the share of poor people went down to 31 percent .	到了2005年 , 十年後 , 政治危機、經濟危機 , 窮人的股東下降到31% 。
could i dismantle a biological system , mix and match the parts and then put it back together in some new and creative way ?	我能否拆解生物系統 , 混合、配對零件 , 然後把它們放回一些新、有創意的方式 ?
i grew up in a very small village in canada , and i'm an undiagnosed dyslexic .	我在加拿大一個很小的村莊長大 , 我是個未被診斷出來的失讀症 。
so , here you go . paragraph number two: you may actually have to just get very blunt and say what's really on your mind .	所以 , 你來看看 。 第二段:你可能得要非常模糊地說你腦海裡到底在想什麼 。
i was at the boys' apartment one night , when the mom came home after cleaning 18 hotel rooms in one day .	有一天晚上我在男孩的公寓裡 , 母親在清理18間飯店房間後回家 。
so how can we how can we rebuild respect for truth and evidence into our liberal democracies ?	所以 , 我們要如何重建真相和證據 , 重建我們的自由民主 ?
a few years ago , historian arnold toynbee said that the world was suffering a huge spiritual crisis .	幾年前 , 歷史學家arnoldynbee說這個世界正在遭受巨大的精神危機 。
and in the same spirit , most ai researchers want to stigmatize and ban lethal autonomous weapons .	同樣地 , 大部分的人工智慧研究者都想要把致命武器污名化並禁止致命武器 。
the problem today , though , is that there are hundreds of millions of these hashes sitting in siloed databases all around the world .	今天的問題是 , 世界上有數億個這樣的黏著劑坐在sloed數據庫裡 。
the danish chocolate company anthon berg opened a socalled " generous store " in copenhagen .	丹麥巧克力公司athonberg在哥本哈根開了一間所謂的 「 慷慨店 」 。
and i realized there were loads of incredibly basic questions i just didn't know the answer to , like , what really causes addiction ?	我意識到 , 有很多非常基本的問題 , 我不知道答案是什麼造成成癮 ?
i had no towel , no soap , no toilet paper , just two metal buckets open , one for water , for one waste .	我沒有腳巾 , 沒有肥皂 , 沒有廁所紙 , 只有兩桶金屬桶 , 一桶水 , 一桶廢水 。
this covers everything from laws of gravity , or not , to the rules of society and the punishments for individuals who break them .	這涵蓋了一切 , 從重力法律 , 到社會的規則 , 以及打破他們的人的懲罰 。
the precursor brains , on the other hand , transform into female or male during the second trimester of pregnancy .	另一方面 , 先驅大腦會在懷孕期間轉變為女性或男性 。
we use over five billion tons of coal , 30 billionplus barrels of oil that's a hundred million barrels a day .	我們每天使用超過五十億噸的煤炭 , 300億桶石油 , 那是一億桶石油 。
because with estrus , the final signaling to get the lining of the uterus ready actually comes from the embryo .	因為有了愛滋病 , 最後的訊號可以得到子宮的關聯 , 其實是從胚胎開始的 。
i spend most of my time in very lowincome communities in the projects and places where there's a great deal of hopelessness .	我花了很多時間在非常低收入的社區裡 , 專案和地方 , 那裡有很大的無希望 。
but with beethoven , you can buy the sheet music , you can go home , you can close the door and play the piano .	但 , 有了貝多芬 , 你可以買到羊音樂 , 你可以回家 , 你可以關上門 , 彈鋼琴 。
how do you get back an accurate view of the color on mars if you have a really terrible bandwidth to do it with ?	你要如何準確地回顧火星上的顏色 , 如果你有一個很糟糕的頻寬來做這件事 ?
there was a case study done in 1960s britain , when they were moving from grammar schools to comprehensive schools .	1960年代英國有一項案例研究 , 當時他們從文法學校搬到全體學校 。
regardless of religious belief or cultural background , there's a need for forgiveness .	不論宗教信仰或文化背景 , 都需要原諒 。
the electrochemical neuroprosthesis enabled a highly functional state of the spinal locomotor networks .	電化學神經合成使脊椎運動網路的功能性高 。
so that's exactly what i'm going to ask you to do , but in a slightly different way . you're going to combine it .	所以 , 這正是我要你們做的 , 但以稍微不同的方式 , 你們將結合起來 。
and then finally , to show that some of the differences between people , in how we judge others , can be explained by differences in this brain system .	最後 , 為了告訴大家 , 我們如何判斷其他人 , 可以被大腦系統中的差異解釋 。
every child deserves an education that guarantees the safety to learn in the comfort of one's own skin .	每個孩子都應該接受教育 , 保證自己皮膚的舒適感是安全的 。
of course , it's no secret that governments are able to intercept telephone calls and text messages .	當然 , 政府無法克服電話和簡訊 。
indeed , i think sdg 6 is probably the biggest opportunity of all the sdgs for a step change .	的確 , 我認為dg6可能是所有永續發展目標最大的機會 。
the message from peru is clear: nothing bad can happen to us ; only good things will occur when we embrace our diversity .	秘魯的訊息很清楚:沒有任何壞事發生在我們身上 ; 只有好事發生在我們面對多樣性時才會發生 。
so in china , for instance , great laws came out where it says police cannot torture people or they will be punished .	舉例來說 , 在中國 , 偉大的法律指出警方不能虐待人 , 或者他們會被懲罰 。
the other thing that's beautiful about biology is that biology gives you really exquisite structures with nice link scales .	另一件關於生物學的美妙之處是生物學給了你非常精緻的結構 , 有著良好的連結尺度 。
the fact that we forget most of our childhood , for example , is probably fine , because it doesn't effect our movements later in life .	舉例來說 , 我們忘記大部分童年都沒關係 , 因為在後來我們人生中不會影響我們的運動 。
so some years ago , wanting to understand this problem , i started to work with a group of about 60 older people in south london , where i live .	所以 , 幾年前 , 我想要了解這個問題 , 我開始和一群在倫敦南部大約60歲的人合作 。
sometimes , you don't know what can attract you to an artwork or to a museum or to a cultural discovery .	有時候 , 你不知道能吸引你到藝術作品、博物館 , 或文化發現什麼 。
they visibly make a living by asking for donations and by selling pairs of sticks tied with two strings .	他們可以藉由尋求捐贈和賣兩根棍子來生存 。
characterized by a feeling of energized focus , full involvement and success in the process of the activity .	被激發焦點、全部參與和成功的感覺所組成 。
i start , and this is where a child says to me and the story doesn't work if i tell you about her before , because this is my laconic child .	我開始 , 這是一個孩子對我說的 , 如果我先前跟你們說過她的故事是行不通的 , 因為這是我的拉通孩子 。
now , understanding how this works is very complex , because first of all , recording activity in the spinal cord is very difficult .	現在 , 了解這如何運作是非常複雜的 , 首先 , 記錄脊髓的活動非常困難 。
it's a great honor today to share with you the digital universe , which was created for humanity to really see where we are in the universe .	今天很榮幸能和各位分享數位宇宙 , 它是為人類創造的 , 來真正了解我們在宇宙的位置 。
tell me what it means to you that 5 , 000 people all over the world contributed 350 , 000 dollars to build hope hospital .	告訴我 , 全世界有五萬人貢獻了三十五萬美金來建立希望醫院是什麼意思 。
we're supported in our demands by global bodies like unaids , the world health organization and amnesty international .	我們被全球的需求支援 , 像是聯合國愛滋病、世界衛生組織 , 以及國際 。
had being transgender somehow precluded me from love and monogamy because i was supposedly born in the wrong body ?	身為變性人是否有某種程度上 , 包括我從愛和一夫一妻制 , 因為我應該出生在錯誤的身體 ?
i can give you fast control with low reduction ratios in these gears , or i can give you power ; i can't give you both .	我可以快速地控制這些裝置中的降低比例 , 或者我可以給你們權力 ; 我不能給你們兩個 。
and the one thing he said every day that most seemed to give people reassurance and confidence was , " i don't know . "	他每天說的一件事 , 大部分人似乎都能保證和信心 , 就是: 「 我不知道 。 」
the ball would head in a straight line , probably towards the intended target , and the bird certainly would not .	球會朝直線前進 , 可能朝目標前進 , 鳥類肯定不會 。
the other is more flexible , vibrating only in the presence of longer wavelength , lowfrequency sounds .	另一種比較有彈性 , 只有在較長的波長 , 較低頻率的聲音中振動 。
and i'm glad to say , as i expected , i found it when i came here , and i'm sure all of you found it , too .	我很高興能說 , 正如我預期到來這裡時 , 我發現 , 我相信在座各位都能找到它 。
now realize that in a recently infected person , there are millions of these ships ; each one is just slightly different .	現在 , 意識到 , 在最近感染人體中 , 有數百萬艘船 ; 每艘船都稍微不同 。
now you can see how we can take this mechanism and try to transmit memories and knowledge across people , which is wonderful , right ?	現在你可以看到 , 我們可以如何運用這個機制 , 試著傳播記憶和知識 , 傳播到人身上 , 這很棒 , 對吧 ?
there were moments of incredible depth and richness , of authenticity and connection that i had never experienced before .	有些時刻 , 我從未經歷過的深度、豐富、真實性和連結 。
in fact , there's so much energy available for biology in this cave , that there's actually a huge number of cavefish .	事實上 , 在這個洞穴裡 , 生物學有太多的能量 , 實際上有許多洞穴魚 。
alois didn't know how to help auguste , but he watched over her until , sadly , she passed away in 1906 .	alois不知道如何幫助8月 , 但他看著她 , 很遺憾 , 她在1906年過世 。
this one comes from a note that a student sent me after i gave a lecture about arousal nonconcordance .	這張圖是來自一個學生寄給我一個關於無一致性的演講 。
and what that means is , you are going to walk around with your own personal genome on a smart card . it will be here .	這意味著 , 你要和你個人基因組在智慧卡上走來走去 。 它會在這裡 。
the other one is an ion tail , which is charged particles , and they follow the magnetic field in the solar system .	另一個則是離子尾巴 , 充電粒子 , 它們遵循太陽系的磁場 。
but the trick that he showed me stayed with me and enabled me to go around schools and try to make this world just a little bit better .	但他給我的訣竅是 , 讓我能走遍學校 , 試著讓這個世界變得更好 。
i mean , i hope in this digital medium that we do justice to their artwork and represent it properly online .	我的意思是 , 我希望在這個數位媒介中 , 我們能正義他們的藝術作品 , 並正確地在網路上呈現它 。
three of them never showed up . one of them asked us if we would stay with hybrids and they would give us a discount .	其中三位從來沒有出現過 。 其中一位問我們我們是否會和混合在一起 , 他們會給我們一個討論 。
but today , almost half of americans choose cremation , citing simpler , cheaper and more ecological as reasons .	但現今 , 幾乎一半的美國人選擇乾旱 , 用更簡單、更便宜、更生態的方式來評估 。
ok , it seems a very formal , willful gesture , but something derived entirely out of the constraints .	好吧 , 這似乎是個非常正式、有意的姿勢 , 但完全沒有限制 。
as a disenfranchised group , women had no voice in the laws that affected their– or anyone else’s– lives .	身為一個被忽視的團體 , 女性在受到影響的法律中沒有聲音 , 或其他人的生活 。
we call them artists , musicians , sculptors , painters , cinematographers they're all pattern creators .	我們稱他們為藝術家、音樂家、雕塑家、畫家、電影攝影師他們都是模式創造者
if there's an achilles' heel in one our projects , we want to know it now , up front , not way down the road .	如果我們的專案中有一個黑猩的腳 , 我們現在想知道 , 在前面 , 不是在路上 。
and see how the railing widens and flattens out so you can lay down your lunch or your laptop .	看看鐵路寬度和平坦度 , 這樣你就可以躺下午餐或筆記型電腦 。
surely , the technologies that we're talking about here this last week , surely some of these can perhaps help africa grow even faster ?	當然 , 上週我們所談論的科技 , 可能有些技術能協助非洲成長更快嗎 ?
although women do twothirds of the world's labor , they own less than one percent of the world's assets .	雖然世界上三分之二的勞動力 , 但世界上不到1%的資產 。
and there were other invited guests who were supposed to comment as a candidate's position was presented .	還有其他受邀的客人 , 應該要當候選人的立場來評論 。
inspire us to think of new ways that we can use this unique instrument that we've created at santa barbara .	鼓舞我們思考新的方法 , 用我們在聖塔芭拉所創造的獨特樂器 。
and the mayor of miami speaks for many when he says it is long past time this can be viewed through a partisan lens .	邁阿密市長在很多時候說話 , 他說過去很久 , 這可以透過黨派鏡頭觀看 。
so to understand what a radical change this is going to bring , let's look at one industry , financial services .	所以 , 為了了解這將會帶來什麼激進的改變 , 讓我們來看看一個產業、金融服務 。
an appreciation of poe’s career wouldn’t be complete without his poetry: haunting and hypnotic .	對於詩歌的職業生涯的欣賞不會完全完整 , 沒有他的詩:仇恨和催眠 。
and they will live for 15 or 20 years , continuing to lay eggs using the sperm from that original mating .	牠們會活十五到二十年 , 持續用精子從那起交配的精子來產卵 。
if it's constant , that means that the stars out here are feeling the gravitational effects of matter that we do not see .	如果它持續存在 , 那就表示外面的恆星會感受到我們看不見的物質重力效應 。
if you're curious , i recommend the work of jaron lanier , tristan harris , nir eyal .	如果你好奇 , 我建議jaronlanier的作品 , 崔斯坦哈里斯 , nireyal 。
in 2017 , before we added that intelligenceled question to the form , officers made about 32 , 000 stops across the city .	在2017年 , 在我們加入這類型的智慧問題之前 , 警員在城市各地停止了約三萬兩千人 。
from gezi to tahrir to elsewhere , i've seen people put their lives and livelihoods on the line .	從gezi到tahrir到其他地方 , 我見過人們把他們的生活和生活放在線上 。
and think about what a gift it would be for our children to be able to wake up naturally , in harmony with their own biology .	想想看 , 我們的孩子能夠天生醒來的禮物 , 和他們自己的生物學有何關係 。
a few years ago , my parents and i went to see the rockettes , radio city's highkicking dancers .	幾年前 , 我的父母和我去看火箭、無線電城市的高踢舞者 。
it causes a greenhouse effect on steroids , trapping heat from the sun and scorching the planet's surface .	它會造成小行星的溫室效應 , 從太陽中捕捉熱 , 擴散地球表面 。
it contains an army of me lifesize sculptures as you can see behind me , they're here they are my life , really .	它包含了一支大軍 , 包括我身後的雕塑 , 它們是我的生活 。
right now , they are ticking time bombs that will cause a global crisis as soon as the next one fails not if , when .	現在 , 他們正在不斷地打擊 , 一旦全球危機發生 , 就會造成全球性的危機 , 而不是 , 何時 。
she got her toilet , and now she goes around all the other villages in india persuading other women to do the same thing .	她讓她廁所 , 現在她到印度各個村莊 , 說服其他女性做同樣的事 。
and secondly , we as a species have so configured our environment that we have managed to make it adapt to us as well as we adapt to it .	第二 , 我們身為一個物種 , 構建了我們的環境 , 使它適應我們 , 同時也適應我們 。
and i can cultivate that intuition in you by just asking you: who would you rather be if a deadly germ was spreading through the network ?	我可以藉由問各位 , 培養直覺你會變成誰 ? 如果一個致命的細菌在網路中散播 ?
so think about when you have friends , families and coworkers in california , on the west coast or in other parts of the world .	所以 , 想想看 , 當你有朋友、家人、同事在加州、西海岸 , 或世界上其他地方 。
in our tradition , there is a ceremony that girls have to undergo to become women , and it's a rite of passage to womanhood .	在我們的傳統中 , 有一場典禮 , 女孩必須要成為女性 , 成為女性的團體 。
they contain plastic crystals mixed with diamonds , beer cans and royal silks all in one look .	他們包含塑膠水晶和鑽石混合 , 啤酒罐和皇家絲 , 看起來全都一樣 。
js: yes . well , there were already higherdimensional invariants: pontryagin classes actually , there were chern classes .	朱利安:是的 。 嗯 , 已經有更高的維度入侵者:賓州的班級 , 實際上 , 也有下課 。
this motivated scientists from mexico , spain and england to study the luminance in van gogh's paintings in detail .	這位來自墨西哥、西班牙、英國的驅動科學家 , 來研究梵谷的畫作的潤滑性 。
subject matters are broken up into smaller and smaller pieces , with increasing emphasis on the technical and the obscure .	受測者被分解成更小、更小的部分 , 更加強調技術和障礙 。
but on the other hand , with these conscious evaluations , i still wouldn't know whether people actually liked that sugarreduced milkshake .	但另一方面 , 有了這些有意識的評估 , 我仍然不知道人們是否真的喜歡這種糖奶 。
they typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .	他們通常從他們的條件中做得最好 , 試著讓他們的空間看起來很美好 , 或至少在他們能到達之前 。
and this is an accident . these are tools that we created to protect us from harm , but what they're doing is protecting us from innovation now .	這是一個意外 。 這些是我們創造的工具來保護我們免受傷 , 但他們現在做的是保護我們免於創新 。
today a container ship can carry 150 , 000 tons ; it can be manned with a smaller crew ; and unloaded faster than ever before .	現今 , 貨櫃船可以載150 , 000噸 ; 它可以用更小的船員來操控 ; 且比以前更快的載貨 。
and they recently included that guy who dressed up like the joker and shot 12 people to death at a batman premiere .	最近 , 他們包含那個穿著像笑話一樣的男子 , 拍了12個人在蝙蝠俠前面死亡 。
and if it meant that we would now return to 30 years of silence , my father would say , " if it's so , then it's so . "	如果這意味著我們現在會回到30年的沉默 , 我父親會說: 「 如果這樣的話 , 那就這樣了 。 」
it's where our senses are located , our special senses our vision , our speech , our hearing , our smell , our taste .	這是我們的感官位置、我們的特殊感官──我們的願景、我們的演講、我們的聽覺、我們的嗅覺、我們的味覺 。
now , as mentioned before , one of the reasons i can talk to you about this is because there's no nondisclosure agreement on this case .	如同之前提到的 , 我可以跟各位談這一點的原因之一 , 是因為這個案例中沒有任何共識 。
the problem is there is no such thing as a viable democracy made up of experts , zealots , politicians and spectators .	問題是 , 沒有一個由專家、zealot、政治人物和觀測者組成的可行民主 。
as i read , i tried to keep an open mind , even though there were plenty of members of the public who'd already made up their mind about the issue .	當我閱讀時 , 我試著保持開放的心態 , 即使有很多公眾成員已經開始思考這個問題 。
and they all told their stories , qualified for jobs , qualified for promotions , didn't get it , really angry .	他們都說了他們的故事 , 為工作品質化 , 為促進品質化 , 沒得到 , 真的很生氣 。
imagine a patch that you wear on the skin that would detect in your sweat when you're infected with malaria and change color .	想像一下 , 當你感染瘧疾時 , 你穿著皮膚上的一個貼片 , 當你感染瘧疾時 , 會偵測到的汗水 。
i met joe 13 years ago on the lifer wing at wormwood scrubs highsecurity prison in london .	13年前 , 我在倫敦的worwodcrubs監獄見了joejoewing 。
and so that's the basic thing doctors are trained to do , and it's miraculous in the case of infectious disease how well it works .	所以 , 這是醫生訓練的基本東西 , 在傳染性疾病的情況下 , 這是很奇怪的 。
jenni chang: when i told my parents i was gay , the first thing they said to me was , " we're bringing you back to taiwan . "	珍妮:當我跟父母說我是同性戀時 , 他們對我說的第一件事是: 「 我們把你帶回台灣 。 」
so , if we have a pure wave , we can measure its wavelength , and thus its momentum , but it has no position .	所以 , 如果我們有純波 , 我們可以測量它的波長 , 因此它的動量 , 但它沒有位置 。
